target_frequency_ghz,target_bandwidth_mhz,substrate_epsilon_r,substrate_height_mm,patch_length_mm,patch_width_mm,feed_width_mm,feed_offset_y_mm
4.8036,186.58,4.4,2.365,14.142408927035062,19.70133225231412,1.1325253445369108,-4.380989494180854
1.9602,120.745,2.2,2.836,52.4307456773299,62.822145464224086,3.9852750322654127,-15.9035039700178
3.4728,156.129,3.0,2.917,22.914296808126167,31.93763157901732,1.8972841300723076,-6.643211040000556
2.7295,239.88,2.2,1.27,35.35780637789931,44.89778542591767,2.7763761914860545,-11.5008679453119
3.8034,239.012,4.4,2.642,18.58189267589885,26.656690319720724,1.575118016430909,-6.614647091327321
2.253,174.826,3.0,2.81,36.01316580843506,48.570989351521945,3.066286799840372,-11.045504370760804
2.7841,52.357,3.0,2.567,30.79522449576996,38.33675418858724,2.081163379232984,-8.128796769652649
5.8047,79.806,4.4,1.22,12.47182361721727,15.693885777944049,0.8031832755529358,-3.480113206875128
2.5797,70.687,2.2,1.855,37.62240023875268,44.9904745222272,2.5726868870272708,-10.221280769682735
1.5476,142.041,3.0,2.607,53.747055075426616,69.43487925061729,4.297340515697495,-16.374760204752288
5.1898,185.638,2.2,0.988,18.799117435940406,22.99505363898737,1.3982718403180483,-6.0138431468855575
5.0183,137.132,4.4,0.839,14.369044773650703,19.131653229329103,1.014424433563147,-4.281150622275844
1.0318,35.83,2.2,2.232,99.59304346970512,112.6559250171606,6.622250203923215,-27.213010079299117
5.2475,221.996,2.2,2.712,17.613587631065798,25.039054125210697,1.521666282985508,-5.657079980418218
5.7973,274.584,3.0,2.563,14.212053236894343,20.03004630976782,1.2200829827878503,-5.11426993513928
4.7116,255.073,2.2,1.208,20.119471871822256,27.691626225070326,1.6956075900417222,-7.040251032225316
5.4075,233.481,3.0,2.867,13.799000296885191,22.1536822472896,1.3160575365812002,-4.607008572966114
3.0025,291.835,4.4,1.178,24.700753785990315,34.66661570569435,1.8978369537103688,-8.653932047520007
5.0094,47.694,4.4,2.133,13.710942221195152,19.21252314598568,0.9751928287316102,-3.695197298868437
5.6433,201.941,4.4,0.978,12.56694713139012,16.41183483131257,0.9353988880740106,-4.328176249181444
3.6691,145.764,3.0,1.108,23.46334536986933,29.86273199354486,1.666149299001126,-7.426158604429471
1.6177,30.987,3.0,2.794,52.200006591454674,67.25164152834593,3.714728593080263,-14.89961226081509
1.633,169.834,4.4,2.578,43.15208686643404,61.78577340353315,3.26761634421594,-13.356736755133811
2.4689,152.259,4.4,0.868,27.60910461967613,38.83726922148315,2.0171721736613053,-8.672838580335545
3.7939,221.668,3.0,1.448,22.21384231603432,30.083065428351773,1.716581691987577,-7.742714114970763
3.9683,185.71,2.2,2.387,23.908063249520357,32.03429778348726,1.970136216640102,-7.519452909808026
2.594,175.84,2.2,1.107,37.70100695750061,48.29028030924759,2.9150121659727986,-12.138574776518348
3.0797,111.497,4.4,0.819,24.134559139669285,29.70596124698985,1.4802392810021707,-6.681664380401964
5.2752,297.99,4.4,2.983,12.523771178451778,19.478104925899853,1.1809363667844617,-4.469557983739975
1.6159,46.677,3.0,0.881,51.59774315941264,69.29964014194186,3.393831524741506,-14.32235418991783
5.1532,146.167,3.0,0.846,16.512531735459433,20.44058881853592,1.1353826949243946,-4.955865651015542
2.5488,118.227,3.0,2.08,31.60404659791579,42.823002363241045,2.496689522240741,-9.537153939662764
1.5007,247.318,4.4,1.917,45.5562907795453,63.69418957363014,3.987529707249434,-16.1724296740055
1.1327,258.451,3.0,2.538,75.08847665006539,104.41298042765185,6.216096791697581,-24.78998655577886
2.5014,159.237,2.2,1.841,39.285837980451646,48.62565446830414,2.928478001467113,-12.169710687016416
5.1524,143.816,4.4,2.813,12.807230776360258,17.98848387612297,1.0384771098918606,-3.886311284182972
2.9379,249.739,4.4,2.215,24.04937130333111,34.38651910747031,1.993938761741667,-8.578577800220097
3.1734,87.797,2.2,1.347,31.75081513341063,37.09513980862156,2.144607078087376,-9.393064873297975
3.1195,174.281,2.2,1.89,30.077471672808137,41.07464275568061,2.470949443427108,-9.408829515340026
3.7476,298.335,3.0,1.425,23.58827721130817,31.37686407690468,1.8670781155268656,-8.348272185262166
3.1666,138.038,2.2,2.426,31.71054412579492,40.86659155298177,2.356478086632434,-9.119264257017983
1.1698,86.43,4.4,1.395,59.761562669655,77.12431269886132,4.126239118616311,-16.600981128300045
2.5438,257.929,3.0,2.723,33.53957106020187,46.361569124231146,2.772306776423809,-11.669082818894534
4.7813,273.136,4.4,2.71,13.875114030409806,20.828116204835148,1.2651017707359942,-4.844876583355579
1.7133,277.686,4.4,1.338,42.83198101338348,56.316874839696936,3.3570435728339887,-15.778165298433688
2.9854,197.722,4.4,1.927,23.092216478425456,31.39343962603703,1.915172222737618,-7.281069567298695
2.6668,163.064,4.4,1.798,26.8495886145745,36.05481861052582,2.109057813604581,-8.649786623648923
2.0776,71.003,4.4,2.875,34.021511421129034,46.170202206005605,2.547731149923475,-9.196120283191398
2.5285,215.474,3.0,1.773,34.27196484359288,44.95231705362409,2.7076773572296213,-10.870461436584412
2.1471,194.118,3.0,1.616,39.72756203482998,53.855590074253975,2.9155354397140147,-14.313817575075603
4.0895,166.307,3.0,1.083,19.816099337521592,26.99725913790284,1.4795880050854668,-6.342839191943255
3.3249,156.733,4.4,2.664,19.551989546355703,30.17972192984509,1.7136427740827287,-6.224467603273752
4.28,207.23,4.4,1.589,16.941862678707345,22.576884328907905,1.299295099697089,-5.2343862644658445
4.7361,73.378,4.4,1.255,14.405815290426489,18.85970242874522,0.9898973235483134,-3.669470578217761
5.3775,42.975,3.0,1.76,14.619125726705,19.99713287834219,1.1341741486829788,-3.983050105492699
4.2648,102.931,4.4,1.425,15.996790241501136,22.496620817006303,1.1616674155489388,-4.970199095023493
5.6447,267.208,2.2,2.229,16.278447938017063,23.504722928388095,1.4941643061841543,-5.569461463852189
4.414,137.205,3.0,2.215,18.40674556705063,24.80157469108844,1.481612965594965,-6.0403794729144025
5.2413,94.146,4.4,2.472,13.191646623618048,17.3002237787887,0.976447223303466,-3.953915653767252
1.9098,74.502,4.4,1.074,36.14431184637996,48.70290758047162,2.420040440054813,-10.14727326616555
1.1895,202.607,4.4,0.84,59.309934615073,83.44542699913576,4.665496557044563,-19.23886397590825
5.2004,134.105,4.4,1.688,13.76330761937894,17.865935669311185,0.9845783344013266,-4.241140676715358
5.7831,161.521,3.0,1.504,14.835070495182755,19.92790570789622,1.046267446744502,-4.742471759394987
3.8973,213.816,2.2,1.843,24.516535663983756,33.599312686165185,2.009270610994227,-7.645151727982419
3.2077,63.582,2.2,2.763,29.366231835686825,34.88838462300084,2.27708094049548,-8.468868708644976
5.1443,76.822,4.4,2.634,12.2137811098831,17.86044036255073,0.9695612069702836,-3.2885426617374542
4.8862,266.853,3.0,1.573,16.881276613900887,23.80195065304797,1.414415515046792,-5.680632713188112
5.2801,114.04,2.2,2.121,17.842730584465595,24.309200882463177,1.3957201292924697,-5.139648905957993
1.0186,210.856,2.2,1.533,100.42287920873812,120.0,7.598037720347095,-33.274198452011845
2.2016,205.135,2.2,1.432,45.68046538048685,57.876858704952085,3.548381325193215,-15.822346816438984
2.8077,221.538,2.2,1.925,34.21717914849718,45.25843777121946,2.8397672638554874,-11.080237126930436
4.5803,189.743,4.4,1.179,15.228490291291838,22.333803020890358,1.1603420271885716,-4.835274684471515
4.4273,283.544,3.0,2.885,17.65803299631817,27.6251133586198,1.6591279668828351,-6.536203433036989
3.798,287.348,4.4,2.045,17.606896188794,28.082104566774376,1.598560917503223,-6.144889427887121
1.8882,59.935,3.0,2.841,46.23511683023058,56.2129957639994,3.3309188110742336,-12.10883869065128
3.6816,273.399,4.4,1.163,18.933877060640604,26.2885678797108,1.523696871498533,-6.126516880660968
3.3663,168.279,2.2,1.92,30.176184603889222,35.57578469354669,2.207667301470372,-9.700204585770964
1.7158,91.998,4.4,2.104,39.95557369638533,53.57810376990072,2.9228741503068107,-11.326728182923432
4.375,284.219,4.4,2.699,15.636620217784053,24.186765661299333,1.3865769948339317,-5.460824690561957
2.5809,59.122,2.2,2.816,36.48353147233112,45.43219421529894,2.7716867490423795,-10.882472282490328
4.9168,219.948,4.4,2.283,13.215669081087066,21.066290779839115,1.1699690614060552,-4.627931860776738
3.3767,215.615,2.2,0.916,29.37782742325997,37.96671525427966,2.1977109047271037,-9.928153418034164
5.2323,222.587,4.4,0.818,13.674969346584982,18.145153874667045,1.0318738017303617,-4.583833134295521
5.0401,62.822,4.4,1.285,13.507208309154722,19.10868301226248,0.9375744878846,-3.593921514303691
2.679,130.549,3.0,2.479,31.30985044970391,42.30514495175961,2.3884113023077505,-9.122633619048642
5.9945,74.256,3.0,2.798,12.605729681874344,17.886745278141028,1.079441934095402,-3.611646098404429
4.7864,177.989,4.4,1.503,15.153713272345689,19.462586096653084,1.065179180684777,-4.365814973219819
1.0176,116.144,4.4,1.079,73.28494580160718,92.86099041438456,4.89142109805088,-23.388788523657382
1.5231,237.984,3.0,1.315,55.21031755789707,77.70684523032793,4.504958527608358,-20.27880876751922
1.2267,251.014,3.0,1.235,70.21396973365435,92.34634951639327,5.562886120995869,-24.8111596567778
2.4594,229.922,3.0,1.876,33.09649679503957,46.78852395474252,2.9130930221605995,-11.06711008918228
4.9826,249.439,4.4,1.925,13.501145873748332,19.219736661042703,1.1602241667361393,-4.657258406002057
2.6025,140.893,4.4,1.34,26.51378241956764,38.512999680460965,1.945640271590943,-8.256161479653322
1.7804,298.134,2.2,1.92,54.45537302441562,78.420934214557,4.63860984154156,-20.34536384957687
1.2045,299.017,3.0,1.779,68.45736544966304,96.47951298617096,5.812069172184486,-24.24093997686663
2.7929,117.782,3.0,1.755,30.811839703944912,39.31099099502861,2.20763467736318,-8.710023616553203
3.8229,154.759,4.4,1.537,17.42596494997836,24.35068470133809,1.4215141514239071,-5.357217512970349
2.4448,279.874,4.4,1.472,28.720272044579687,41.17227396643205,2.370493808684334,-9.997514995061229
3.6503,135.598,2.2,1.454,27.3903146903365,33.22870409569168,1.9116793339641007,-8.872001031738925
1.8042,237.515,3.0,2.077,47.02814519296807,66.34251560138146,3.920550165787968,-15.570414390094683
5.0513,170.58,4.4,2.006,13.02020327086336,19.385525882461856,1.0574036907258362,-4.139603915719706
2.7835,120.091,4.4,1.021,24.30548965625004,34.1697637346207,1.824035052275146,-7.177292607476245
5.0337,180.166,4.4,2.202,13.152783930207754,18.183932003088675,1.1044828963444653,-4.085104830011508
1.5175,124.778,3.0,2.318,55.01292615180549,71.17076285823009,4.1915504405453685,-16.81416584853809
3.1125,245.694,3.0,2.736,25.347286603853775,38.880999851298846,2.297589906885922,-8.884630586732449
1.6992,156.154,4.4,1.52,43.88367927367898,56.76688386313263,3.057093015041528,-13.854204715661783
1.7937,54.023,4.4,1.991,40.692188559205086,48.34430586858186,2.575760035769851,-11.176783494220572
2.0272,190.036,4.4,0.878,34.40492946203574,47.206915917189264,2.7219241905459146,-10.448030743876217
1.4644,274.312,2.2,2.633,67.23216476200218,84.71774700992248,5.764132786124422,-23.73530524061247
3.6355,125.14,3.0,1.506,24.140466875940977,30.59792782350753,1.6357021483527432,-7.780545616221915
2.3368,257.718,4.4,1.034,30.77731670486978,42.35025081207609,2.3638609979835348,-9.939752876986038
2.0764,289.907,3.0,2.066,39.143141244184775,57.28411736577212,3.40202093745838,-14.017745794024998
3.9375,99.802,4.4,1.022,17.145414303732906,23.69927741896056,1.2223472863608746,-5.144025136923913
4.1425,67.16,4.4,2.378,16.0385885367807,22.83724467129202,1.1823794766892717,-4.744561995587716
2.5054,228.409,3.0,1.228,33.417667850844815,47.10126645465254,2.6358895989435505,-10.959779664737663
1.7059,133.063,4.4,1.291,39.94180160962655,58.27591206008052,3.0073992108075247,-12.440000975161416
3.9474,179.326,4.4,1.605,17.905332472594743,25.716901512549068,1.3791189160269748,-5.935584183451732
3.9585,177.949,3.0,2.663,21.41732675645152,26.879045612538604,1.6625304450982896,-6.7897733458377765
5.8796,203.747,2.2,2.447,15.74148150176541,22.473150770830333,1.3274295842455028,-5.300116978103209
3.7212,170.325,2.2,2.657,24.61224521879765,34.86051601915741,2.0850620435202054,-7.923709199753531
1.5722,44.892,3.0,1.384,54.15221789867367,67.97904548616553,3.6680934913571126,-15.390633575900075
5.1036,291.051,4.4,2.183,13.117016828653712,19.82841895701076,1.1875082163081458,-4.726254756798949
1.1664,242.597,4.4,2.493,58.932500833010536,86.18053272574545,5.037899550302094,-20.010786188323287
2.9045,291.302,2.2,2.556,33.02460865411146,44.738330786341365,2.944128245352269,-11.362790075582383
4.6578,42.237,3.0,1.003,17.559595524688167,21.441819958919652,1.238659227594691,-4.5912984335303015
1.6169,205.711,3.0,0.9,54.61792438848266,69.77302749412401,3.920756976510984,-16.516604433931214
1.466,171.265,2.2,2.262,67.46392716882342,90.04793376851758,5.1798483681012,-21.651963543454183
2.7625,193.84,2.2,0.865,35.73515447586672,48.336309951134254,2.7789982763110923,-11.458520608943877
1.5417,268.507,3.0,1.545,56.97007832281068,78.60349729285404,4.575224996627447,-19.641858808554357
2.0784,45.18,3.0,1.714,39.21731249609732,53.12764265389095,2.842977832804677,-10.566341869220462
5.0654,88.873,2.2,2.431,17.65113964859339,23.87245395803718,1.4626269904168845,-5.083567307660797
5.7434,199.179,3.0,2.341,13.187702241085187,20.83013429811767,1.1972198046777016,-4.426188569263898
3.4309,40.868,3.0,1.45,25.84332002656405,29.26674303702123,1.652844724942938,-6.908800258592293
2.7505,39.347,2.2,1.403,37.31804500328008,44.86692596717172,2.384941392744339,-10.217360397133772
3.0423,79.508,2.2,1.128,32.1509664878277,38.30407162396978,2.208308420989409,-9.321269896673298
4.6821,185.456,2.2,1.021,21.73701614767713,25.846080417208423,1.6070602524581528,-6.763450989897443
4.6974,99.265,2.2,0.904,22.061702192008287,24.626345680191907,1.4444572000234923,-6.33121298361572
5.9301,207.147,2.2,0.858,16.28413407860282,22.635832082532325,1.289686576584191,-5.770450023429551
4.4658,140.828,4.4,2.62,15.652661113536574,20.8971768227284,1.1853039288255656,-4.824591144589751
1.1754,179.853,2.2,1.289,81.61288031318354,105.94523003772498,6.497668271822671,-25.663986559814568
4.1084,298.83,2.2,0.839,25.201770295461813,33.00357537878716,2.025996094920425,-8.824288777474342
1.8263,94.622,4.4,1.365,39.738200796778834,48.32866458709169,2.7117476917176586,-11.19965389938092
1.7505,137.415,2.2,1.088,55.60131879900231,66.30115346118978,3.997119330648999,-16.447645977106806
2.7401,166.348,4.4,1.296,26.28082935645297,33.32748075956842,1.9096803150860016,-7.89939748488619
4.9334,158.289,2.2,1.8,19.04273198771172,24.90651642997456,1.5686793165375053,-5.801311832494585
4.0044,188.216,3.0,1.634,20.34285112352945,28.16517849743421,1.6877637045370226,-6.78464332234728
2.5468,103.613,4.4,0.91,26.778429056189218,36.01135879212379,1.922850127008818,-8.019501186385524
4.119,195.012,2.2,2.308,23.62253108993954,32.487262110488125,1.834756353086938,-7.803619936255735
1.8087,157.269,3.0,0.894,47.58189414832364,61.72158543252839,3.3597750102537542,-14.628299643256348
3.5551,135.099,3.0,2.667,23.19497564336609,30.53507880917995,1.8135784736266995,-6.941271134571343
4.5432,158.428,2.2,1.101,22.32067723144418,28.264269455332755,1.6558003528794707,-6.828929684006629
5.084,44.202,4.4,1.375,14.226896834684707,18.62409030793666,0.928184183513294,-4.01394044144826
3.6664,209.711,3.0,1.114,23.33138002266209,30.075292018006948,1.8960088004686324,-7.676987555187358
1.3738,114.932,4.4,2.622,52.72685346219848,64.59253481167849,3.7868864859345215,-15.31059263190375
1.9918,121.298,4.4,1.202,35.097256671980894,45.69381730388353,2.5215143213562405,-10.439412106343111
5.9572,47.9,3.0,2.637,13.50818855087268,17.89141930594959,1.0450932129683348,-3.734234568824888
1.5938,165.572,3.0,1.004,52.96783868042139,66.58154610367288,3.90015702572852,-14.619069455444816
2.9068,217.348,4.4,2.575,22.86525298342178,32.05826740786548,1.9483410605510716,-8.1226634217017
5.7394,60.48,3.0,0.925,14.427289456087497,18.366998673284403,0.9739092930072712,-4.120668206030914
3.015,212.561,4.4,1.78,22.387314169373205,32.66823670448133,1.8235504796304889,-8.099037731086641
1.7216,200.845,2.2,2.612,55.13313120249828,75.932298695569,4.534978151747911,-19.467123403721104
3.6809,87.581,2.2,1.48,26.92658170237849,30.84665038599268,1.8289106032687072,-7.591055947551863
3.1629,60.617,3.0,2.895,27.09086886230783,34.37661727373531,1.9369814558911187,-7.705963590714345
5.9166,43.525,2.2,1.996,16.02599632166708,20.07072581459064,1.154023506656953,-4.563252318575474
5.4826,34.624,4.4,2.923,11.642470160642263,16.453675709646365,0.9089779168882358,-3.282560886839329
1.5327,63.671,4.4,2.578,47.18525768037882,61.26828105759819,3.23548532094249,-12.674527009085956
4.3885,99.175,3.0,2.656,18.64423739920115,23.485161105499056,1.4286748224429624,-5.558109718667082
2.2119,164.264,3.0,0.918,39.493988740026985,49.717331555316825,2.907032347230396,-12.125087176796375
5.151,188.643,3.0,0.814,17.30848883637565,22.03730413242045,1.2173745682196546,-5.769176818371174
3.7193,101.68,2.2,0.829,27.86821742542442,33.894141502567635,1.773100991513311,-8.20625164932045
5.9735,219.373,4.4,1.551,11.516803649385595,16.866588834336216,0.9432318508200256,-3.961323671440692
2.3211,63.226,2.2,2.746,42.53345132032137,52.35074377968085,3.155826721505837,-11.918836862521962
2.6228,223.534,3.0,1.751,32.68381298643382,41.41775501128255,2.591264651658588,-10.86026935166151
4.6538,234.71,2.2,2.243,19.59397730786647,26.04626558804583,1.7526050976396708,-6.856084690717037
4.4533,212.709,2.2,2.062,20.641962629367374,28.30761629196489,1.816391048566244,-6.692755319487116
1.3632,94.72,3.0,0.908,64.16624334210894,78.58795846721775,4.337974928947658,-19.61160227326664
2.2846,211.791,2.2,2.925,43.76498431504713,56.83091482603239,3.4653363861355966,-14.979105608897653
3.4863,186.284,3.0,2.086,22.840654151647737,33.60133631852315,1.8377760478862235,-7.502092812880987
3.3611,188.183,3.0,2.873,24.192808499462583,34.67346143509696,2.11753695290322,-7.899198384409231
2.3485,230.949,3.0,1.946,36.68900353121117,48.31917361801968,2.9654946998591294,-12.04430149257024
1.8242,37.015,2.2,1.291,55.27495174650914,61.09139564992194,3.616431442805608,-16.234781742925648
5.6417,96.669,4.4,2.359,11.78771918237322,17.43001153635642,0.8457996762556649,-3.4024541049055594
2.3044,206.105,4.4,2.065,30.900160947805357,44.70561717832574,2.476484003961005,-10.017416486595092
5.2784,290.956,2.2,2.578,17.845421965027175,26.164330306300037,1.6026625300767674,-6.207220492834425
1.085,104.714,4.4,1.265,68.0536345529481,88.69410794962795,4.311914677999758,-21.1364549511444
2.337,288.047,3.0,2.386,35.770671161778566,49.7758576842026,3.111154243455466,-13.27727497330877
4.4357,110.245,2.2,2.214,21.15652101778045,25.81884650204669,1.6762386843825905,-6.983380958252981
4.592,220.558,2.2,1.7,20.881062029183685,28.80763260993276,1.741686859023701,-7.011914422051039
5.7093,62.341,2.2,1.883,15.970789412300256,20.213818364026697,1.1876646079756188,-4.574661378610536
5.822,64.433,2.2,1.598,16.693554764285334,19.183676646483978,1.1510106213320257,-4.9772473391735135
4.6892,195.607,3.0,2.809,17.070407042366035,24.92455359149838,1.4658189577927618,-5.456507640210327
2.4017,48.647,4.4,0.964,30.862237635579756,37.296502300181785,1.863747816110276,-8.85146929242195
2.9819,263.581,4.4,2.263,23.86377814747542,34.847015884285206,1.9566714624142496,-8.385097927989797
3.0323,187.017,2.2,2.87,32.90657485363732,43.268274488773656,2.610232920370318,-11.000774144154828
4.9245,191.938,4.4,0.947,14.867809638318716,20.017025819354604,1.0311421650924706,-4.739484093474251
4.3498,78.397,4.4,1.895,16.49033088448341,22.020704349595587,1.1128161236696337,-4.641031017150122
5.1781,205.343,2.2,1.159,19.400688645262125,24.50059738295599,1.475287974517962,-5.817160738749864
5.8104,116.155,4.4,0.882,12.42474654154179,15.560724360415708,0.8508808756590795,-3.8246700437358703
2.8949,242.198,4.4,2.975,24.23957718669542,34.48443719313391,2.0753605776417814,-7.974111617387586
3.2179,98.99,4.4,2.047,20.594646446041256,30.01185072084533,1.4706198135268167,-6.208810313015608
5.0356,48.627,2.2,1.565,18.696508648321203,23.64309152681007,1.3567696402403582,-5.120810455310758
2.1096,47.58,2.2,0.922,49.01869778057581,54.71772916241645,3.0055185596991083,-14.093118563804111
2.4662,85.679,2.2,1.633,39.85571486664608,50.44892153324981,2.894757243645106,-11.67528957987434
2.0828,103.334,2.2,0.969,47.201942547422654,58.34349956665364,3.3803837921518443,-13.373723044157858
1.4238,214.705,2.2,2.874,66.41656002349848,88.16113849866521,5.6625692131950975,-22.92734113667964
4.9407,89.405,2.2,2.051,19.360552197022574,24.0401391212645,1.5249459303358577,-5.745976241428439
4.1722,273.686,2.2,0.89,24.02415726698146,32.54672533785791,1.854103658187712,-8.324461894084513
2.3135,279.265,3.0,1.998,37.76300693671404,49.38476701190224,3.0512264571004044,-13.499987822086712
3.2331,213.077,3.0,2.089,25.819821740240293,33.207062077173426,2.1161083851075486,-8.508784476958269
3.0859,220.739,3.0,2.435,28.33078395696572,37.16525406061316,2.2894216645633856,-9.679240205667954
2.0964,31.914,3.0,2.208,40.68636533326931,52.57379410327942,2.8108037166627957,-10.047667059004633
2.28,148.991,4.4,1.018,32.542847847971615,40.02073617536521,2.2577496567425968,-10.38755200761994
3.9018,260.965,4.4,0.942,17.8192654020039,27.190902616678727,1.3884614402313062,-6.257201193511192
2.2738,123.084,3.0,2.339,35.79769964091312,50.10853920466893,2.813856775681112,-10.367942168954922
2.0075,159.965,2.2,1.211,50.55584072066453,60.06479462027365,3.701412438669995,-15.99983233937328
2.4105,299.243,3.0,1.061,34.35395893194846,51.70396794418514,2.9430203055630817,-12.776634846809651
5.9004,40.439,3.0,1.42,13.6612140121376,17.882787732471076,0.9459667481837544,-3.7245392004924938
5.5463,259.475,2.2,1.264,16.97529861821098,24.255596312194484,1.3694127804381944,-5.662094168420712
5.6866,237.013,2.2,1.523,16.137057883047017,23.880644239300157,1.4671089106561197,-5.53678307821965
1.285,192.255,3.0,2.039,63.729267161823245,85.21741276735736,5.176980937994924,-20.718790242611146
3.9158,70.113,3.0,2.912,20.992724741344517,26.289208525307096,1.5690060020980658,-5.941698744652486
5.1389,228.305,3.0,2.696,15.665113966691376,22.35159887808233,1.3988621287602112,-5.33360967957382
4.5744,274.37,3.0,2.896,17.718071467775413,24.74086945244322,1.6151841753115512,-6.161201229282212
5.8474,183.5,2.2,2.337,16.50163874810375,21.604442017561585,1.3544393740997749,-5.1677539133873385
1.0685,277.512,4.4,1.973,68.24155650859123,97.15124117998772,5.502072678485103,-24.990277681985035
1.1009,157.593,3.0,2.523,74.14609389094178,102.6788608995454,6.250773934765235,-22.88039299963468
5.939,238.453,4.4,1.288,11.285800436422344,16.16130692460898,0.9320160417048406,-3.901686452715612
4.1361,129.368,3.0,0.82,20.706564214205837,25.244690237002345,1.4306965105852076,-6.067823575299722
2.4873,52.64,3.0,1.986,34.496976218830426,43.55573641485606,2.361880826691067,-9.10003080401463
1.0855,248.072,4.4,1.394,64.5264529208511,89.58829198473623,5.165525100560897,-22.90574460098785
2.0167,288.254,2.2,1.588,47.44640473598968,68.64579567268336,4.110783560454781,-15.53289185862073
1.205,179.977,4.4,1.474,60.6508413722694,77.18493855736958,4.378366882656488,-18.48311958790186
3.0398,144.321,4.4,2.876,21.509818010647148,31.567439657014877,1.8748674755544448,-6.47335337134167
3.0675,57.774,2.2,1.696,32.449443348317985,37.35043716791802,2.112652590980819,-8.702092996372343
2.288,240.319,2.2,2.118,43.76708293730667,56.02980457706435,3.438671090074247,-15.349681980216031
3.6593,202.568,2.2,2.145,25.768634763365824,36.031448904173686,2.135096863643948,-8.589201521487142
5.216,249.595,2.2,0.861,19.205664441985395,24.913180558881887,1.4523896118731623,-6.433251764132339
2.4013,41.831,2.2,1.991,41.39885682442238,49.8999041072949,3.011941961079543,-10.928540594837978
2.8621,239.837,4.4,2.442,23.257248865332112,35.43156322903923,2.032836797168924,-7.302103314603339
3.3793,297.407,4.4,2.587,20.633185261576504,29.797622438751358,1.8497604236225924,-7.311683290635732
2.386,117.224,3.0,1.725,37.34250953946288,45.12923265662421,2.6778206018603967,-10.639025539560004
4.5714,272.691,3.0,1.675,18.068532086983637,24.722365806783348,1.5148466370183955,-6.174139621473494
5.6648,108.471,4.4,2.13,11.634037990910109,16.10533162270855,0.9100506222495788,-3.33906518968672
4.5341,167.655,3.0,1.391,17.879248557539388,24.005283273476685,1.3455255070715777,-5.741286495815317
1.6924,125.35,2.2,2.722,60.603448908903616,73.86872259872248,4.480624858651646,-18.53176314797371
2.4259,99.959,3.0,2.698,33.91392694067429,41.99767845501475,2.654971619776544,-10.665842628220291
1.6877,104.13,2.2,2.548,59.13705915659395,74.76037095747084,4.373244470582618,-17.225006246473242
4.7021,52.917,2.2,1.369,21.754247662994253,24.39241277176617,1.4142623982324547,-5.873354086586396
2.1503,43.66,4.4,1.171,34.23289379245664,41.29021890546082,2.151145449320797,-9.07498658046987
1.095,81.476,4.4,1.523,64.21909376825806,80.84087795624303,4.664232164946892,-19.099505946236583
5.361,177.029,4.4,1.895,12.102403789882318,18.77162638716631,0.9776123767566142,-3.747580104597729
1.7422,51.616,3.0,1.532,51.42689487112408,59.02452367389833,3.277590584569506,-14.083809833269816
5.3456,132.587,2.2,1.557,18.668737776832383,24.20363624085949,1.408174739562818,-5.665147371594253
3.1394,142.894,2.2,0.869,32.085746891850555,38.64129754675782,2.266993816122353,-9.020835656166126
5.9192,86.272,3.0,1.2,14.139802273306575,18.50935099760144,1.013396367722461,-4.125248344694437
2.6167,252.399,4.4,2.711,25.859689316066884,36.13229898282607,2.285262472704603,-8.962069670595064
5.296,193.79,2.2,1.755,18.55955897570918,23.09209775941944,1.5356585189295446,-5.7032122262730685
1.071,143.735,2.2,0.921,96.07257130092232,116.64577492256606,6.618352269064372,-30.399298425880957
2.6703,130.607,2.2,2.531,36.97309844199745,45.67146680141878,2.813085999368794,-10.051317473832118
2.8833,84.018,2.2,2.919,33.87973325367661,43.44245821550744,2.5546504181306284,-8.927567333931654
1.4732,275.245,2.2,1.846,64.65547019982517,90.87906225381636,5.864091357466896,-20.825922822713416
1.2911,85.413,2.2,2.452,73.6261935344302,88.63860723199826,5.667343156421433,-21.716125978328467
1.2074,290.781,3.0,1.165,72.22314301954373,94.02211699723271,6.015859738708905,-25.441966599442885
4.9492,147.956,3.0,2.117,16.6478984606781,23.421157237827614,1.2705259655305123,-5.009370176171788
2.7798,214.032,4.4,2.621,26.04718291972337,33.570203457308395,2.027969178098859,-8.817421118257954
1.364,144.997,3.0,1.065,61.97650018152573,80.59436662765982,4.404219898531934,-20.25403276681781
3.8161,110.922,3.0,2.968,22.08816930875678,29.359292218357496,1.7160757679881682,-6.091997419363622
5.9892,152.668,3.0,1.396,13.350909984222548,18.91638425094384,1.0265599660332674,-4.265402205821181
3.5546,154.365,2.2,2.499,27.357195203748542,35.64247191238415,2.1905247930871936,-8.413941351978767
3.7587,167.413,2.2,2.761,25.55083464144208,31.504523332751237,2.116343360717726,-7.998973874948638
3.3278,100.446,4.4,1.059,21.241825804992303,28.61402920706343,1.4207518483110486,-6.786076018066456
1.3051,241.646,4.4,2.05,52.305310022837226,78.92081387081365,4.36974613573826,-19.153696452435508
3.0192,268.698,2.2,1.963,32.19019473119554,45.50406456628968,2.734091001090405,-11.636631860562382
4.6071,32.255,4.4,1.987,14.68407105698301,19.90044408749613,1.042266708805632,-3.799050965941475
5.8671,138.904,4.4,2.258,11.675560058842407,15.33896004633636,0.9350465041101076,-3.624399347476997
2.667,102.9,3.0,2.97,30.821105693446448,38.21540166428794,2.493617209325223,-8.749487446513758
